FARM,YEAR,COWS,LAND,MILK,LABOR,FEED,YIT,X1,X2,X3,X4,X11,X22,X33,X44,X12,X13,X14,X23,X24,X34,YEAR93,YEAR94,YEAR95,YEAR96,YEAR97,YEAR98 
70,97,32.1,12,218385,2,111594.735,12.2940148,0.490156,0.0241958,0.2360743,0.9372301,0.1201265,0.0002927,0.0278655,0.4392001,0.0118597,0.1157133,0.459389,0.005712,0.022677,0.221256,0,0,0,0,1,0
71,93,11,6.6,61836,1,21086.076,11.032241,-0.5808047,-0.5736412,-0.4570725,-0.7290309,0.1686671,0.1645321,0.1044577,0.265743,0.3331735,0.2654699,0.4234246,0.2621956,0.4182022,0.33322,1,0,0,0,0,0
71,94,12.2,6.6,69410,1,25473.47,11.1477862,-0.477264,-0.5736412,-0.4570725,-0.5400063,0.1138905,0.1645321,0.1044577,0.1458034,0.2737783,0.2181443,0.2577256,0.2621956,0.3097699,0.246822,0,1,0,0,0,0
71,95,12.3,7.6,76916,1,35535.192,11.2504692,-0.4691007,-0.4325626,-0.4570725,-0.2071203,0.1100278,0.0935552,0.1044577,0.0214494,0.2029154,0.2144131,0.0971603,0.1977125,0.0895925,0.094669,0,0,1,0,0,0
71,96,12.9,7.6,79717,1,42409.444,11.2862381,-0.4214727,-0.4325626,-0.4570725,-0.0302727,0.0888196,0.0935552,0.1044577,0.0004582,0.1823133,0.1926436,0.0127591,0.1977125,0.0130949,0.0138368,0,0,0,1,0,0
71,98,10.8,7.6,81324,1,42695.1,11.3061965,-0.5991539,-0.4325626,-0.4570725,-0.0235596,0.1794927,0.0935552,0.1044577,0.0002775,0.2591716,0.2738568,0.0141159,0.1977125,0.010191,0.0107685,0,0,0,0,0,1
71,97,12.8,7.6,91551,1,47057.214,11.4246515,-0.4292548,-0.4325626,-0.4570725,0.0737204,0.0921299,0.0935552,0.1044577,0.0027173,0.1856796,0.1962006,-0.0316448,0.1977125,-0.0318887,-0.0336956,0,0,0,0,1,0
72,93,22,10,103131,2,53834.382,11.5437553,0.1123425,-0.1581258,0.2360746,0.2082685,0.0063104,0.0125019,0.0278656,0.0216879,-0.0177642,0.0265212,0.0233974,-0.0373295,-0.0329326,0.0491669,1,0,0,0,0,0
72,94,23.3,9.7,128100,2,60975.6,11.7605665,0.1697534,-0.188585,0.236075,0.33283,0.0144081,0.0177821,0.0278657,0.0553879,-0.0320129,0.0400745,0.056499,-0.0445202,-0.0627667,0.0785728,0,1,0,0,0,0
72,96,28.1,12,144000,2,79200,11.8775686,0.3570696,0.0241958,0.2360746,0.5943325,0.0637493,0.0002927,0.0278656,0.1766156,0.0086396,0.0842951,0.2122181,0.005712,0.0143803,0.1403068,0,0,0,1,0,0
72,95,28.7,12,158958,2,82976.076,11.9763953,0.3781971,0.0241958,0.2360746,0.6409085,0.0715165,0.0002927,0.0278656,0.2053819,0.0091508,0.0892828,0.2423898,0.005712,0.0155073,0.1513022,0,0,1,0,0,0
72,97,35.2,12,188347,2,103402.503,12.1460413,0.5823461,0.0241958,0.2360746,0.8609854,0.1695635,0.0002927,0.0278656,0.3706479,0.0140903,0.1374771,0.5013915,0.005712,0.0208322,0.2032568,0,0,0,0,1,0
72,98,34.6,12,197961,2,101751.954,12.1958253,0.5651537,0.0241958,0.2360744,0.8448942,0.1596993,0.0002927,0.0278656,0.3569231,0.0136743,0.1334183,0.4774951,0.005712,0.0204429,0.1994579,0,0,0,0,0,1
73,94,17.3,14,123617,2,47839.779,11.7249434,-0.1279935,0.1783465,0.2360746,0.0902137,0.0081912,0.0159037,0.0278656,0.0040693,-0.0228272,-0.030216,-0.0115468,0.0421031,0.0160893,0.0212972,0,1,0,0,0,0
73,93,19,14,131510,2,52867.02,11.7868382,-0.034261,0.1783465,0.236075,0.1901359,0.0005869,0.0159037,0.0278657,0.0180758,-0.0061103,-0.0080882,-0.0065142,0.0421031,0.0339101,0.0448863,1,0,0,0,0,0
73,95,20,14,147778,2,76401.226,11.9034664,0.0170323,0.1783465,0.2360743,0.5583549,0.000145,0.0159037,0.0278655,0.1558801,0.0030376,0.0040209,0.0095101,0.042103,0.0995806,0.1318133,0,0,1,0,0,0
73,98,21.4,14,154189,2,88812.864,11.9459344,0.0846909,0.1783465,0.2360746,0.7088877,0.0035863,0.0159037,0.0278656,0.2512609,0.0151043,0.0199934,0.0600364,0.0421031,0.1264276,0.1673504,0,0,0,0,0,1
73,96,23.3,14,154571,2,80222.349,11.9484088,0.1697534,0.1783465,0.2360743,0.6071583,0.0144081,0.0159037,0.0278655,0.1843206,0.0302749,0.0400744,0.1030672,0.042103,0.1082845,0.1433345,0,0,0,1,0,0
73,97,22.1,14,161788,2,93028.1,11.9940421,0.1168776,0.1783465,0.2360743,0.7552578,0.0068302,0.0159037,0.0278655,0.2852072,0.0208447,0.0275918,0.0882727,0.042103,0.1346976,0.178297,0,0,0,0,1,0
74,93,13,8,56779,2,24982.76,10.9469218,-0.4137506,-0.3812693,0.2360746,-0.5594578,0.0855948,0.0726832,0.0278656,0.1564965,0.1577504,-0.097676,0.231476,-0.090008,0.2133041,-0.1320738,1,0,0,0,0,0
74,94,14.2,8,69778,2,31051.21,11.1530741,-0.325458,-0.3812693,0.2361227,-0.342006,0.0529615,0.0726832,0.027877,0.0584841,0.1240872,-0.076848,0.1113086,-0.0900263,0.1303964,-0.0807554,0,1,0,0,0,0
74,95,15.5,8.5,86802,2,41578.158,11.3713849,-0.23786,-0.3206447,0.236074,-0.0500688,0.0282887,0.0514065,0.0278655,0.0012534,0.0762685,-0.0561526,0.0119094,-0.0756959,0.0160543,-0.0118199,0,0,1,0,0,0
74,96,19.6,8.5,117845,2,57036.98,11.6771255,-0.0031704,-0.3206447,0.2360742,0.266056,0.000005,0.0514065,0.0278655,0.0353929,0.0010166,-0.0007485,-0.0008435,-0.075696,-0.0853095,0.062809,0,0,0,1,0,0
74,97,21.6,8.5,126727,2,64630.77,11.7497904,0.0939933,-0.3206447,0.2360746,0.3910468,0.0044174,0.0514065,0.0278656,0.0764588,-0.0301385,0.0221894,0.0367558,-0.0756961,-0.1253871,0.0923162,0,0,0,0,1,0
74,98,22.6,8.5,136447,2,71225.334,11.8236915,0.1392499,-0.3206447,0.2360746,0.4882048,0.0096953,0.0514065,0.0278656,0.1191719,-0.0446497,0.0328734,0.0679825,-0.0756961,-0.1565403,0.1152528,0,0,0,0,0,1
75,93,19,13,85924,2,28612.692,11.3612185,-0.034261,0.1042385,0.2360746,-0.4237934,0.0005869,0.0054328,0.0278656,0.0898004,-0.0035713,-0.0080882,0.0145196,0.0246081,-0.0441756,-0.1000469,1,0,0,0,0,0
75,94,22,13,96115,2,30852.915,11.4733007,0.1123425,0.1042385,0.2360746,-0.3484126,0.0063104,0.0054328,0.0278656,0.0606957,0.0117104,0.0265212,-0.0391415,0.0246081,-0.036318,-0.0822514,0,1,0,0,0,0
75,95,19.8,13,105212,2,37034.624,11.5637326,0.0069819,0.1042385,0.2360752,-0.1657905,0.0000244,0.0054328,0.0278658,0.0137433,0.0007278,0.0016483,-0.0011575,0.0246081,-0.0172818,-0.039139,0,0,1,0,0,0
75,96,21,13,129950,2,47691.65,11.774905,0.0658224,0.1042385,0.2360742,0.0871125,0.0021663,0.0054328,0.0278655,0.0037943,0.0068612,0.015539,0.005734,0.024608,0.0090805,0.020565,0,0,0,1,0,0
75,97,23,13,173268,2,61336.872,12.0625948,0.1567942,0.1042385,0.2360746,0.3387374,0.0122922,0.0054328,0.0278656,0.0573715,0.016344,0.0370151,0.0531121,0.0246081,0.0353095,0.0799673,0,0,0,0,1,0
75,98,26.4,15,190656,2,71877.312,12.158226,0.294664,0.2473393,0.2360749,0.4973169,0.0434134,0.0305884,0.0278657,0.123662,0.072882,0.0695628,0.1465414,0.0583906,0.123006,0.117404,0,0,0,0,0,1
76,93,24,18,150947,2,62039.217,11.9246841,0.1993538,0.4296609,0.2360746,0.3501229,0.019871,0.0923042,0.0278656,0.061293,0.0856545,0.0470624,0.0697983,0.101432,0.1504341,0.0826551,1,0,0,0,0,0
76,94,24.5,15,161463,2,65392.515,11.9920313,0.2199731,0.2473393,0.2360748,0.402764,0.0241941,0.0305884,0.0278657,0.0811094,0.054408,0.0519301,0.0885973,0.0583906,0.0996194,0.0950824,0,1,0,0,0,0
76,96,27,15,178452,2,77269.716,12.0920749,0.3171369,0.2473393,0.2360746,0.5696583,0.0502879,0.0305884,0.0278656,0.1622553,0.0784404,0.074868,0.1806596,0.0583905,0.1408989,0.1344819,0,0,0,1,0,0
76,97,28.7,18,190644,2,82739.496,12.1581631,0.3781971,0.4296609,0.2360746,0.6380533,0.0715165,0.0923042,0.0278656,0.203556,0.1624965,0.0892828,0.2413099,0.101432,0.2741465,0.1506282,0,0,0,0,1,0
76,95,27.1,15,191864,2,74635.096,12.1645421,0.3208337,0.2473393,0.2360748,0.534967,0.0514671,0.0305884,0.0278657,0.1430949,0.0793548,0.0757408,0.1716355,0.0583906,0.1323184,0.1262923,0,0,1,0,0,0
76,98,32.8,25,240336,2,124494.048,12.3897932,0.5117285,0.758165,0.2360748,1.0466141,0.130933,0.287407,0.0278657,0.5477005,0.3879746,0.1208062,0.5355823,0.1789836,0.7935061,0.2470792,0,0,0,0,0,1
77,93,24,12,119857,2,55493.791,11.6940546,0.1993538,0.0241958,0.2360742,0.2386273,0.019871,0.0002927,0.0278655,0.0284715,0.0048235,0.0470623,0.0475713,0.005712,0.0057738,0.0563338,1,0,0,0,0,0
77,94,26.1,14,148563,2,67596.165,11.9087644,0.2832353,0.1783465,0.2360746,0.4359074,0.0401111,0.0159037,0.0278656,0.0950077,0.050514,0.0668647,0.1234644,0.0421031,0.0777426,0.1029067,0,1,0,0,0,0
77,95,29.4,14,161314,2,78398.604,11.9911081,0.4022947,0.1783465,0.2360749,0.5841623,0.0809205,0.0159037,0.0278657,0.1706228,0.0717478,0.0949717,0.2350054,0.0421031,0.1041833,0.137906,0,0,1,0,0,0
77,96,31,14.5,202598,2,99475.618,12.218979,0.4552872,0.2134378,0.2360746,0.8222688,0.1036432,0.0227778,0.0278656,0.338063,0.0971755,0.1074818,0.3743684,0.0503872,0.1755032,0.1941168,0,0,0,1,0,0
77,97,31.5,17,202727,2,100349.865,12.2196155,0.4712875,0.3725025,0.2360744,0.8310189,0.111056,0.069379,0.0278656,0.3452962,0.1755558,0.1112589,0.3916489,0.0879383,0.3095566,0.1961823,0,0,0,0,1,0
77,98,32,14.5,213406,2,95819.294,12.2709517,0.4870359,0.2134378,0.2360746,0.7848203,0.118602,0.0227778,0.0278656,0.3079714,0.1039519,0.1149768,0.3822356,0.0503872,0.1675103,0.1852762,0,0,0,0,0,1
78,93,20,12,101240,1.5,43431.96,11.5252492,0.0170323,0.0241958,-0.0516074,-0.0064482,0.000145,0.0002927,0.0013317,0.0000208,0.0004121,-0.000879,-0.0001098,-0.0012487,-0.000156,0.0003328,1,0,0,0,0,0
78,94,20.5,12,116427,1.5,50180.037,11.6650197,0.0417249,0.0241958,-0.0516081,0.1379735,0.0008705,0.0002927,0.0013317,0.0095183,0.0010096,-0.0021533,0.0057569,-0.0012487,0.0033384,-0.0071205,0,1,0,0,0,0
78,95,22.3,12,123304,1.5,57706.272,11.7224081,0.1258867,0.0241958,-0.0516076,0.2777221,0.0079237,0.0002927,0.0013317,0.0385648,0.0030459,-0.0064967,0.0349615,-0.0012487,0.0067197,-0.0143326,0,0,1,0,0,0
78,97,22.8,12,140016,1.5,56426.448,11.849512,0.1480605,0.0241958,-0.0516076,0.2552942,0.010961,0.0002927,0.0013317,0.0325876,0.0035824,-0.0076411,0.037799,-0.0012487,0.006177,-0.0131751,0,0,0,0,1,0
78,96,22.9,12,141977,1.5,66019.305,11.8634204,0.1524369,0.0241958,-0.0516076,0.4123034,0.0116185,0.0002927,0.0013317,0.084997,0.0036883,-0.0078669,0.0628503,-0.0012487,0.009976,-0.021278,0,0,0,1,0,0
78,98,27.2,12,191761,1.5,67691.633,12.1640051,0.324517,0.0241958,-0.0516073,0.4373188,0.0526556,0.0002927,0.0013317,0.0956239,0.0078519,-0.0167475,0.1419174,-0.0012487,0.0105813,-0.0225689,0,0,0,0,0,1
79,95,18.7,12.5,87795,2,29762.505,11.3827598,-0.0501765,0.0650178,0.2360746,-0.3843944,0.0012588,0.0021137,0.0278656,0.0738795,-0.0032624,-0.0118454,0.0192876,0.015349,-0.0249925,-0.0907458,0,0,1,0,0,0
79,96,16.8,16,93597,2,34443.696,11.4467536,-0.1573211,0.3118779,0.2360754,-0.2383178,0.012375,0.0486339,0.0278658,0.0283977,-0.049065,-0.0371396,0.0374924,0.0736267,-0.074326,-0.056261,0,0,0,1,0,0
79,93,20.7,16,96729,2,29308.887,11.4796685,0.0514337,0.3118779,0.2360746,-0.399753,0.0013227,0.0486339,0.0278656,0.0799012,0.016041,0.0121422,-0.0205608,0.0736265,-0.1246741,-0.0943716,1,0,0,0,0,0
79,94,20.5,16,98131,2,30126.217,11.4940586,0.0417249,0.3118779,0.2360752,-0.372248,0.0008705,0.0486339,0.0278657,0.0692843,0.0130131,0.0098502,-0.015532,0.0736266,-0.1160959,-0.0878785,0,1,0,0,0,0
79,97,20.4,18,111766,2,36771.014,11.6241627,0.0368349,0.4296609,0.2360746,-0.1729339,0.0006784,0.0923042,0.0278656,0.0149531,0.0158265,0.0086958,-0.00637,0.101432,-0.0743029,-0.0408253,0,0,0,0,1,0
79,98,21.5,18,111917,2,40402.037,11.6255128,0.0893529,0.4296609,0.236075,-0.0787636,0.003992,0.0923042,0.0278657,0.0031019,0.0383915,0.021094,-0.0070378,0.1014322,-0.0338416,-0.0185941,0,0,0,0,0,1
80,93,54.5,26,317973,3,145631.634,12.6697218,1.0195007,0.7973857,0.6415399,1.2034366,0.5196908,0.317912,0.2057867,0.7241298,0.8129352,0.6540504,1.2269044,0.5115547,0.9596031,0.7720526,1,0,0,0,0,0
80,94,55.4,26,349509,3,172657.446,12.7642846,1.0358796,0.7973857,0.6415396,1.3736657,0.5365233,0.317912,0.2057865,0.9434788,0.8259955,0.6645578,1.4229523,0.5115545,1.0953414,0.881261,0,1,0,0,0,0
80,95,53.8,26,373425,3,200902.65,12.8304725,1.0065735,0.7973857,0.6415396,1.5251767,0.5065951,0.317912,0.2057865,1.1630819,0.8026273,0.6457567,1.5352024,0.5115545,1.216154,0.9784612,0,0,1,0,0,0
80,96,54.1,26,402145,3,172520.205,12.904568,1.0121342,0.7973857,0.6415399,1.3728706,0.5122078,0.317912,0.2057867,0.9423868,0.8070613,0.6493244,1.3895292,0.5115547,1.0947073,0.8807512,0,0,0,1,0,0
80,97,63.1,26,492432,3,223071.696,13.1071117,1.1660208,0.7973857,0.6415396,1.6298494,0.6798022,0.317912,0.2057865,1.3282046,0.9297683,0.7480485,1.9004383,0.5115545,1.2996186,1.045613,0,0,0,0,1,0
80,98,72.5,26,569579,3,285928.658,13.2526528,1.3048866,0.7973857,0.6415398,1.8780985,0.8513645,0.317912,0.2057867,1.763627,1.0404978,0.8371367,2.4507055,0.5115547,1.4975689,1.204875,0,0,0,0,0,1
81,93,34.4,18.5,222636,3,77032.056,12.3132934,0.5593566,0.4570599,0.6415397,0.5665778,0.1564399,0.1044519,0.2057866,0.1605052,0.2556594,0.3588495,0.316919,0.2932221,0.25896,0.3634822,1,0,0,0,0,0
81,94,37,18.5,265124,3,85104.804,12.4879529,0.6322179,0.4570599,0.6415397,0.6662397,0.1998497,0.1044519,0.2057866,0.2219377,0.2889614,0.4055929,0.4212087,0.2932221,0.3045114,0.4274192,0,1,0,0,0,0
81,95,38.6,20,280002,3,119560.854,12.542552,0.6745523,0.5350214,0.6415397,1.0061817,0.2275104,0.143124,0.2057866,0.5062008,0.3608999,0.4327521,0.6787221,0.3432375,0.5383287,0.6455055,0,0,1,0,0,0
81,96,40.4,18.5,313488,3,149220.288,12.6555164,0.7201298,0.4570599,0.6415397,1.2277799,0.2592935,0.1044519,0.2057866,0.7537217,0.3291424,0.4619919,0.8841608,0.2932221,0.5611689,0.7876696,0,0,0,1,0,0
81,98,38.4,18.5,316835,3,199606.05,12.6661364,0.6693575,0.4570599,0.6415399,1.5187019,0.2240197,0.1044519,0.2057867,1.1532277,0.3059364,0.4294195,1.0165544,0.2932221,0.6941377,0.9743079,0,0,0,0,0,1
81,97,40.5,18,329717,3,160901.896,12.70599,0.722602,0.4296609,0.6415396,1.303151,0.2610768,0.0923042,0.2057865,0.8491013,0.3104738,0.4635778,0.9416595,0.2756445,0.559913,0.836023,0,0,0,0,1,0
82,98,20.3,13,101842,2,43079.166,11.5311779,0.0319209,0.1042385,0.2360742,-0.0146043,0.0005095,0.0054328,0.0278655,0.0001066,0.0033274,0.0075357,-0.0004662,0.024608,-0.0015223,-0.0034477,0,0,0,0,0,1
82,93,20.7,17.2,109672,2,35753.072,11.6052494,0.0514337,0.3841985,0.2360746,-0.2010076,0.0013227,0.0738042,0.0278656,0.020202,0.0197608,0.0121422,-0.0103386,0.0906995,-0.0772268,-0.0474528,1,0,0,0,0,0
82,97,22.1,13,119888,2,44118.784,11.6943133,0.1168776,0.1042385,0.236075,0.0092418,0.0068302,0.0054328,0.0278657,0.0000427,0.0121831,0.0275919,0.0010802,0.0246081,0.0009634,0.0021818,0,0,0,0,1,0
82,94,23.8,10.4,120285,2,35002.935,11.6976192,0.1909856,-0.1189051,0.2360746,-0.2222119,0.0182377,0.0070692,0.0278656,0.0246891,-0.0227092,0.0450869,-0.0424393,-0.0280705,0.0264221,-0.0524586,0,1,0,0,0,0
82,96,25.2,10.5,125425,2,36247.825,11.7394632,0.248144,-0.1093356,0.2360741,-0.1872644,0.0307877,0.0059771,0.0278655,0.017534,-0.027131,0.0585804,-0.0464685,-0.0258113,0.0204747,-0.0442083,0,0,0,1,0,0
82,95,24.4,14,128232,2,52062.192,11.7615964,0.2158831,0.1783465,0.2360746,0.1747952,0.0233028,0.0159037,0.0278656,0.0152767,0.038502,0.0509645,0.0377353,0.0421031,0.0311741,0.0412647,0,0,1,0,0,0
83,93,19.9,14.5,76931,2,30618.538,11.2506642,0.0120197,0.2134378,0.2360746,-0.3560382,0.0000722,0.0227778,0.0278656,0.0633816,0.0025655,0.0028376,-0.0042795,0.0503872,-0.075992,-0.0840516,1,0,0,0,0,0
83,94,19.8,14.5,90057,2,33501.204,11.4081981,0.0069819,0.2134378,0.2360742,-0.2660624,0.0000244,0.0227778,0.0278655,0.0353946,0.0014902,0.0016483,-0.0018576,0.0503871,-0.0567878,-0.0628105,0,1,0,0,0,0
83,96,22.4,14.5,94705,2,33146.75,11.4585221,0.130361,0.2134378,0.2360755,-0.2766991,0.008497,0.0227778,0.0278658,0.0382812,0.027824,0.030775,-0.0360708,0.0503874,-0.059058,-0.0653219,0,0,0,1,0,0
83,98,24.3,12,96744,2,32989.704,11.4798236,0.2117764,0.0241958,0.2360746,-0.2814483,0.0224246,0.0002927,0.0278656,0.0396066,0.0051241,0.049995,-0.0596041,0.005712,-0.0068099,-0.0664428,0,0,0,0,0,1
83,95,22.6,12,98054,2,33534.468,11.4932736,0.1392499,0.0241958,0.2360746,-0.26507,0.0096953,0.0002927,0.0278656,0.0351311,0.0033693,0.0328734,-0.036911,0.005712,-0.0064136,-0.0625763,0,0,1,0,0,0
83,97,22.5,12,103879,2,33968.433,11.550982,0.1348153,0.0241958,0.2360746,-0.2522122,0.0090876,0.0002927,0.0278656,0.0318055,0.003262,0.0318265,-0.0340021,0.005712,-0.0061025,-0.0595409,0,0,0,0,1,0
84,93,20.7,10,94274,2,30733.324,11.4539607,0.0514337,-0.1581258,0.2360753,-0.3522963,0.0013227,0.0125019,0.0278658,0.0620563,-0.008133,0.0121422,-0.0181199,-0.0373296,0.0557071,-0.0831684,1,0,0,0,0,0
84,95,19.9,10,108445,2,41859.77,11.5939984,0.0120197,-0.1581258,0.2360741,-0.0433186,0.0000722,0.0125019,0.0278655,0.0009382,-0.0019006,0.0028375,-0.0005207,-0.0373294,0.0068498,-0.0102264,0,0,1,0,0,0
84,94,21.9,10,113148,2,36999.396,11.636452,0.1077866,-0.1581258,0.2360751,-0.1667422,0.005809,0.0125019,0.0278657,0.0139015,-0.0170438,0.0254457,-0.0179726,-0.0373296,0.0263662,-0.0393637,0,1,0,0,0,0
84,96,19.7,10,121076,2,45645.652,11.7041737,0.0019186,-0.1581258,0.2360746,0.0432646,0.0000018,0.0125019,0.0278656,0.0009359,-0.0003034,0.0004529,0.000083,-0.0373295,-0.0068412,0.0102137,0,0,0,1,0,0
84,98,23,12,121842,2,43741.278,11.7104804,0.1567942,0.0241958,0.2360746,0.0006484,0.0122922,0.0002927,0.0278656,0,0.0037938,0.0370151,0.0001017,0.005712,0.0000157,0.0001531,0,0,0,0,0,1
84,97,21.3,12,131425,2,54409.95,11.7861916,0.0800071,0.0241958,0.236074,0.2189032,0.0032006,0.0002927,0.0278655,0.0239593,0.0019358,0.0188876,0.0175138,0.005712,0.0052965,0.0516774,0,0,0,0,1,0
85,93,34.9,17.8,164659,2,58783.263,12.0116319,0.5737868,0.4184876,0.2360746,0.2962134,0.1646157,0.0875659,0.0278656,0.0438712,0.2401227,0.1354565,0.1699633,0.0987943,0.1239616,0.0699285,1,0,0,0,0,0
85,98,37.3,18,180182,2,96397.37,12.1017227,0.6402933,0.4296609,0.2360746,0.7908351,0.2049878,0.0923042,0.0278656,0.3127101,0.275109,0.151157,0.5063664,0.101432,0.3397909,0.1866961,0,0,0,0,0,1
85,97,36.1,18,182024,2,156904.688,12.1118938,0.6075929,0.4296609,0.2360742,1.2779947,0.1845845,0.0923042,0.0278655,0.8166353,0.2610589,0.143437,0.7765005,0.1014319,0.5491044,0.3017016,0,0,0,0,1,0
85,94,35.5,17.8,192905,2,58450.215,12.1699531,0.5908327,0.4184876,0.2360745,0.2905316,0.1745416,0.0875659,0.0278656,0.0422043,0.2472562,0.1394805,0.1716555,0.0987942,0.1215839,0.0685871,0,1,0,0,0,0
85,95,32.5,17.8,197719,2,69003.931,12.1946021,0.5025401,0.4184876,0.2360746,0.4565197,0.1262733,0.0875659,0.0278656,0.1042051,0.2103068,0.118637,0.2294194,0.0987943,0.1910478,0.1077727,0,0,1,0,0,0
85,96,29.1,17.8,202652,2,59174.384,12.2192455,0.3920382,0.4184876,0.2360748,0.3028449,0.076847,0.0875659,0.0278657,0.0458575,0.1640631,0.0925504,0.1187268,0.0987944,0.1267368,0.0714941,0,0,0,1,0,0
86,93,34.1,28.5,212850,3,73433.25,12.268343,0.5505974,0.8891932,0.6415397,0.518733,0.1515787,0.3953323,0.2057866,0.134542,0.4895875,0.3532301,0.285613,0.5704528,0.4612539,0.3327879,1,0,0,0,0,0
86,94,38,28.5,214880,3,89390.08,12.277835,0.6588862,0.8891932,0.6415396,0.7153659,0.2170655,0.3953323,0.2057865,0.2558742,0.5858771,0.4227015,0.4713447,0.5704526,0.6360985,0.4589355,0,1,0,0,0,0
86,95,36.8,28.5,266298,3,125160.06,12.4923713,0.6267978,0.8891932,0.6415399,1.0519496,0.1964378,0.3953323,0.2057867,0.553299,0.5573444,0.4021158,0.6593597,0.5704529,0.9353864,0.6748676,0,0,1,0,0,0
86,96,40.3,28,313925,3,157904.275,12.6569094,0.7176515,0.8714936,0.6415396,1.2843452,0.2575118,0.3797506,0.2057865,0.8247713,0.6254287,0.4604018,0.9217122,0.5590977,1.1192987,0.8239583,0,0,0,1,0,0
86,97,44.9,29,373146,3,164557.386,12.829725,0.8257378,0.906585,0.6415397,1.3256156,0.3409215,0.4109481,0.2057866,0.8786283,0.7486015,0.5297436,1.0946109,0.5816103,1.2017831,0.8504351,0,0,0,0,1,0
86,98,49.3,29,391698,3,193107.114,12.8782464,0.9192241,0.906585,0.6415398,1.4856012,0.4224865,0.4109481,0.2057867,1.1035055,0.8333547,0.5897189,1.3656004,0.5816104,1.3468237,0.9530724,0,0,0,0,0,1
87,93,22.4,12,166136,2,65623.72,12.020562,0.130361,0.0241958,0.2360746,0.4062934,0.008497,0.0002927,0.0278656,0.0825372,0.0031542,0.0307749,0.0529648,0.005712,0.0098306,0.0959156,1,0,0,0,0,0
87,97,22.1,12,184162,2,87108.626,12.1235711,0.1168776,0.0241958,0.2360746,0.6895121,0.0068302,0.0002927,0.0278656,0.2377135,0.0028279,0.0275918,0.0805885,0.005712,0.0166833,0.1627763,0,0,0,0,1,0
87,98,22.8,12,188317,2,82671.163,12.145882,0.1480605,0.0241958,0.2360746,0.637227,0.010961,0.0002927,0.0278656,0.2030292,0.0035824,0.0349533,0.0943482,0.005712,0.0154182,0.1504331,0,0,0,0,0,1
87,94,24.5,11,200692,2,89107.248,12.2095267,0.2199731,-0.0628156,0.2360744,0.7121969,0.0241941,0.0019729,0.0278656,0.2536122,-0.0138177,0.05193,0.1566642,-0.0148292,-0.0447371,0.1681315,0,1,0,0,0,0
87,96,22.7,12,218408,2,65522.4,12.2941202,0.1436649,0.0241958,0.2360745,0.4047483,0.0103198,0.0002927,0.0278656,0.0819106,0.0034761,0.0339156,0.0581481,0.005712,0.0097932,0.0955507,0,0,0,1,0,0
87,95,24.6,12,218833,2,89283.864,12.2960642,0.2240464,0.0241958,0.2360748,0.714177,0.0250984,0.0002927,0.0278657,0.2550244,0.005421,0.0528917,0.1600088,0.005712,0.0172801,0.1685992,0,0,1,0,0,0
88,93,24,10.9,121114,3,42389.9,11.7044875,0.1993538,-0.0719481,0.6415391,-0.0307337,0.019871,0.0025883,0.2057862,0.0004723,-0.0143431,0.1278933,-0.0061269,-0.0461575,0.0022112,-0.0197169,1,0,0,0,0,0
88,94,27,13.7,208919,3,98609.768,12.2497019,0.3171369,0.156685,0.6415397,0.8135265,0.0502879,0.0122751,0.2057866,0.3309127,0.0496906,0.2034559,0.2579993,0.1005196,0.1274674,0.5219096,0,1,0,0,0,0
88,95,28.8,13.5,222730,3,73055.44,12.3137156,0.3816754,0.1419788,0.6415399,0.5135748,0.0728381,0.010079,0.2057867,0.1318795,0.0541898,0.24486,0.1960189,0.0910851,0.0729167,0.3294787,0,0,1,0,0,0
88,96,31.7,13.5,263337,3,116658.291,12.4811899,0.4776167,0.1419788,0.6415396,0.9816053,0.1140588,0.010079,0.2057865,0.4817745,0.0678115,0.30641,0.4688311,0.091085,0.1393672,0.6297386,0,0,0,1,0,0
88,97,31.3,18,306988,3,140293.516,12.6345639,0.4649181,0.4296609,0.6415396,1.166093,0.1080744,0.0923042,0.2057865,0.6798864,0.1997571,0.2982634,0.5421377,0.2756445,0.5010245,0.7480948,0,0,0,0,1,0
88,98,36.8,18,320146,3,147587.306,12.6765324,0.6267978,0.4296609,0.6415397,1.2167761,0.1964378,0.0923042,0.2057866,0.740272,0.2693105,0.4021157,0.7626726,0.2756445,0.5228011,0.7806102,0,0,0,0,0,1
89,93,17,11.5,101200,2,52927.6,11.524854,-0.1454867,-0.0183638,0.2360746,0.1912811,0.0105832,0.0001686,0.0278656,0.0182942,0.0026717,-0.0343457,-0.0278289,-0.0043352,-0.0035127,0.0451566,1,0,0,0,0,0
89,98,18.1,11.5,112167,2,74366.721,11.6277441,-0.0827881,-0.0183638,0.2360746,0.5313647,0.0034269,0.0001686,0.0278656,0.1411742,0.0015203,-0.0195442,-0.0439907,-0.0043352,-0.0097579,0.1254417,0,0,0,0,0,1
89,94,18.8,16,123179,2,52227.896,11.7213939,-0.0448431,0.3118779,0.2360746,0.177973,0.0010055,0.0486339,0.0278656,0.0158372,-0.0139856,-0.0105863,-0.0079809,0.0736265,0.0555058,0.0420149,0,1,0,0,0,0
89,95,19.2,10.9,125192,2,62596,11.7376038,-0.0237897,-0.0719481,0.236075,0.3590576,0.000283,0.0025883,0.0278657,0.0644612,0.0017116,-0.0056162,-0.0085419,-0.0169851,-0.0258335,0.0847645,0,0,1,0,0,0
