,Company_name,Company_ID,Big3Share,Position,Revenue,Assets,Employees,MarketCap,Exchange,TypeEnt,logMarketCap,logRevenue,logEmployees,logAssets
981,"COMMVAULT SYSTEMS, INC",US223447504,18.26,1,595126.0,714573.0,2379.0,2006409.0,NASDAQ National Market,Industrial company,6.30241946723753,5.774608924235337,3.3763944420372662,5.854046602445011
984,INVESTORS BANCORP INC,US223493930,16.07,1,750000.0,,1500.0,3829083.0,NASDAQ National Market,Bank,6.583094780307291,5.8750612633917,3.1760912590556813,
986,INGREDION INCORPORATED,US223514823,17.119999999999994,1,5621000.0,5074000.0,11000.0,8543417.0,New York Stock Exchange (NYSE),Industrial company,6.9316316045812885,6.749813585292938,4.041392685158225,6.705350462885712
987,"RUDOLPH TECHNOLOGIES, INC.",US223531208,16.799999999999994,1,221690.0,379563.0,572.0,452115.0,New York Stock Exchange (NYSE),Industrial company,5.655248916034873,5.345746103386169,2.7573960287930244,5.579283870565036
988,"EPAM SYSTEMS, INC.",US223536104,12.69,1,914128.0,778536.0,18354.0,3837618.0,New York Stock Exchange (NYSE),Industrial company,6.58406174248159,5.961007011709271,4.263730727368323,5.891278699421629
989,PEAPACK-GLADSTONE FINANCIAL CORPORATION,US223537895,6.38,5,108169.0,3364659.0,316.0,310007.0,NASDAQ National Market,Bank,5.491371500373146,5.034102814763672,2.499687082618404,6.526941056101577
995,PLUG POWER INC,US223672377,10.18,1,103288.0,209456.0,439.0,328084.0,NASDAQ National Market,Industrial company,5.51598505122986,5.014049868116822,2.6424645202421213,5.32109280551638
1000,KEARNY FINANCIAL CORP.,US223803741,7.65,1,88549.0,4237187.0,424.0,1220542.0,NASDAQ National Market,Bank,6.0865527284925784,4.9471836609870286,2.6273658565927325,6.627077631165492
1002,"INTERCEPT PHARMACEUTICALS, INC.",US223868459,10.26,4,2782.0,655758.0,405.0,3486872.0,NASDAQ National Market,Industrial company,6.54243600510067,3.4443571256560275,2.6074550232146687,5.816743597523408
1004,"ARMSTRONG WORLD INDUSTRIES, INC.",US230366390,5.69,6,2420000.0,2687200.0,7600.0,2296920.0,New York Stock Exchange (NYSE),Industrial company,6.361145869307524,6.383815365980431,3.8808135922807914,6.4292999908336075
1005,CARPENTER TECHNOLOGY CORP,US230458500,20.57,1,2226700.0,2905900.0,4900.0,1478262.0,New York Stock Exchange (NYSE),Industrial company,6.16975141313208,6.3476617091216205,3.690196080028514,6.463280664953246
1006,P. H. GLATFELTER COMPANY,US230628360,19.96,1,1666748.0,1500416.0,4375.0,884017.0,New York Stock Exchange (NYSE),Industrial company,5.946460616749728,6.221869942669967,3.640978057358332,6.176211686693469
1007,HERSHEY COMPANY (THE),US230691590,9.31,3,7386626.0,5344371.0,20710.0,14144937.0,New York Stock Exchange (NYSE),Industrial company,7.150601017497266,6.868446110358723,4.316180098893453,6.727896598730244
1008,"LANNETT COMPANY, INC.",US230787699,17.68,2,406837.0,508766.0,502.0,872753.0,New York Stock Exchange (NYSE),Industrial company,5.9408913503320555,5.6094204431816586,2.7007037171450192,5.706518080419902
1010,QUAKER CHEMICAL CORP,US230993790,18.42,1,737555.0,681910.0,2040.0,1153521.0,New York Stock Exchange (NYSE),Industrial company,6.062025505316672,5.867794411505628,3.3096301674258988,5.833727059286069
1012,WESTMORELAND COAL CO,US231128670,7.23,5,1411048.0,1476577.0,3248.0,150710.0,NASDAQ National Market,Industrial company,5.178142069837744,6.149541787518035,3.5116160205691376,6.1692560993222045
1013,TELEFLEX INC,US231147939,17.2,1,1809690.0,3871774.0,12200.0,7033269.0,New York Stock Exchange (NYSE),Industrial company,6.847157228103227,6.2576041865708945,4.086359830674748,6.587909999096729
1014,V. F. CORPORATION,US231180120,13.23,2,12376744.0,9639542.0,64000.0,26021938.0,New York Stock Exchange (NYSE),Industrial company,7.415339637781427,7.0926064081074935,4.8061799739838875,6.984056399919643
1015,"WEST PHARMACEUTICAL SERVICES, INC.",US231210010,20.49,1,1399800.0,1695100.0,7100.0,5450124.0,New York Stock Exchange (NYSE),Industrial company,6.736406383359785,6.146065989177396,3.8512583487190755,6.229195323876644
1017,AIR PRODUCTS & CHEMICALS INC,US231274455,15.46,1,9894900.0,17334500.0,19700.0,30912574.0,New York Stock Exchange (NYSE),Industrial company,7.4901351690055264,6.995411409490607,4.294466226161593,7.238911319290792
1018,HARSCO CORP,US231483991,19.08,1,1723092.0,2061197.0,10800.0,511025.0,New York Stock Exchange (NYSE),Industrial company,5.7084421468988324,6.236308466087418,4.033423755486949,6.314119501689098
1019,KULICKE & SOFFA INDUSTRIES INC,US231498399,17.139999999999993,1,536471.0,904466.0,2491.0,876911.0,NASDAQ National Market,Industrial company,5.942955517915322,5.729546250290078,3.3963737275365067,5.956392245833845
1020,RITE AID CORP,US231614034,12.48,1,30736657.0,11277010.0,88000.0,8127042.0,New York Stock Exchange (NYSE),Industrial company,6.909932504162958,7.487656630717289,4.944482672150168,7.052193965548567
1021,ENTERCOM COMMUNICATIONS CORP,US231701044,8.850000000000003,4,411378.0,1022108.0,2529.0,415138.0,New York Stock Exchange (NYSE),Industrial company,5.618192488702472,5.614241062433868,3.4029488293444046,6.009496787507047
1022,"AQUA AMERICA, INC.",US231702594,20.8,1,814204.0,5717873.0,1617.0,5729420.0,New York Stock Exchange (NYSE),Industrial company,6.758110659742475,5.9107332316391314,3.208710019906401,6.757234504989839
1023,SEI INVESTMENTS CO,US231707341,17.400000000000002,1,3000000.0,,3500.0,8308625.0,NASDAQ National Market,Bank,6.91952915804143,6.477121254719663,3.5440680443502757,
1024,AMKOR TECHNOLOGY INC,US231722724,5.87,3,2884603.0,4022462.0,22200.0,1509652.0,NASDAQ National Market,Industrial company,6.17887684669855,6.460086050845904,4.346352974450639,6.604491950031909
1026,UNIVEST CORPORATION OF PENNSYLVANIA,US231886144,10.61,1,112500.0,,750.0,395854.0,NASDAQ National Market,Bank,5.597535037728808,5.051152522447381,2.8750612633917,
1028,URBAN OUTFITTERS INC,US232003332,14.88,2,3445134.0,1833301.0,24000.0,3395243.0,NASDAQ National Market,Industrial company,6.530870862499423,6.537206118646777,4.380211241711606,6.2632337753316305
1029,HEALTHCARE SERVICES GROUP INC,US232018365,19.37,1,1436849.0,480949.0,8600.0,2821433.0,NASDAQ National Market,Industrial company,6.450469741625102,6.157411130060111,3.934498451243568,5.682099026076783
1030,UNIVERSAL HEALTH SERVICES INC,US232077891,0.0,103,9043451.0,9615444.0,72600.0,12090304.0,New York Stock Exchange (NYSE),Industrial company,7.082437220948667,6.9563341897958875,4.860936620700094,6.982969342895657
1031,"DORMAN PRODUCTS, INC.",US232078856,16.25,1,802957.0,621865.0,1846.0,1909432.0,NASDAQ National Market,Industrial company,6.280904196592227,5.904692288538025,3.266231696689893,5.79369611440379
1032,FULTON FINANCIAL CORPORATION,US232195389,20.94,1,678203.0,17914718.0,3460.0,2464952.0,NASDAQ National Market,Bank,6.391808466680957,5.831359706528125,3.5390760987927767,7.253209976219249
1034,PENNS WOODS BANCORP INC,US232226454,8.09,1,62500.0,,375.0,199838.0,NASDAQ National Market,Bank,5.300678074586354,4.795880017344075,2.574031267727719,
1036,ACNB CORPORATION,US232233457,0.0,111,48012.0,1147925.0,296.0,149419.0,NASDAQ National Market,Bank,5.174405825528248,4.681349797426622,2.4712917110589387,6.0599135142377625
1037,PENN NATIONAL GAMING INC,US232234473,14.43,1,2838358.0,5138752.0,18204.0,1234478.0,NASDAQ National Market,Industrial company,6.091483354645644,6.4530671718187715,4.2601668268343555,6.710857658815659
1038,VERIZON COMMUNICATIONS INC,US232259884,16.150000000000002,1,131620000.0,244175000.0,177700.0,206341697.0,New York Stock Exchange (NYSE),Industrial company,8.314586997954738,8.119321886463977,5.249687427805301,8.387701196390816
1039,"DERMA SCIENCES, INC.",US232328753,3.54,15,84474.0,114780.0,263.0,103291.0,NASDAQ National Market,Industrial company,5.0140624820170325,4.926723059315801,2.419955748489758,5.05986622041094
1041,PEOPLES FINANCIAL SERVICES CORP.,US232391852,7.880000000000001,1,72659.0,1819058.0,348.0,272853.0,NASDAQ National Market,Bank,5.435928733183424,4.861289416407642,2.5415792439465807,6.259846546605195
1042,CDI CORP,US232394430,12.44,2,985494.0,339097.0,900.0,119804.0,New York Stock Exchange (NYSE),Industrial company,5.078471318461698,5.993653984500979,2.9542425094393248,5.530323947580478
1044,TOLL BROTHERS INC,US232416878,22.17,1,4171248.0,9206515.0,3900.0,4912533.0,New York Stock Exchange (NYSE),Industrial company,6.691305480771731,6.620266011430504,3.591064607026499,6.964095265083525
1046,"CODORUS VALLEY BANCORP, INC.",US232428543,0.43,16,57577.0,1456334.0,282.0,172790.0,NASDAQ National Market,Bank,5.237518604633107,4.760249032591595,2.450249108319361,6.163260988797131
1047,BUCKEYE PARTNERS L P,US232432497,0.0,148,3453434.0,8369281.0,1765.0,10048368.0,New York Stock Exchange (NYSE),Industrial company,7.002095531791485,6.538251160440702,3.2467447097238415,6.922688149612729
1048,BRYN MAWR BANK CORPORATION,US232434506,10.89,1,155912.0,3030997.0,572.0,493961.0,NASDAQ National Market,Bank,5.693692661163698,5.192879542598854,2.7573960287930244,6.4815855065147385
1049,CITIZENS & NORTHERN CORP,US232451943,11.18,1,62500.0,,375.0,245059.0,NASDAQ National Market,Bank,5.389270656975406,4.795880017344075,2.574031267727719,
1050,"REPUBLIC FIRST BANCORP, INC.",US232486815,0.26,18,49998.0,1439443.0,277.0,167490.0,NASDAQ National Market,Bank,5.223988882570092,4.698952632209298,2.4424797690644486,6.158194472079269
1052,"ORRSTOWN FINANCIAL SERVICES, INC",US232530374,4.37,4,53512.0,1292816.0,302.0,159865.0,NASDAQ National Market,Bank,5.203753392009633,4.728451182944577,2.4800069429571505,6.111536718328957
1054,IRON MOUNTAIN INC,US232588479,31.0,1,3007976.0,6350587.0,20000.0,7799839.0,New York Stock Exchange (NYSE),Industrial company,6.892085638314426,6.478274366790234,4.301029995663981,6.80281387002876
1055,UGI CORP,US232668356,21.01,1,6691100.0,10546600.0,8500.0,7499527.0,New York Stock Exchange (NYSE),Industrial company,6.875033873022656,6.825497520557006,3.929418925714293,7.023112474873015
1059,TUCOWS INC.,US232707366,0.0,131,172940.0,129131.0,325.0,248676.0,NASDAQ National Market,Industrial company,5.3956338730442805,5.237895454639604,2.5118833609788744,5.111030514247737
1061,CIENA CORP,US232725311,22.67,1,2445669.0,2695051.0,5345.0,2365837.0,New York Stock Exchange (NYSE),Industrial company,6.373984819565319,6.388397678701565,3.7279477095447966,6.430566988004764
1062,PPL CORP,US232758192,17.36,1,7669000.0,39301000.0,12799.0,26138988.0,New York Stock Exchange (NYSE),Industrial company,7.417288769375989,6.884738737769632,4.107176039066039,7.59440360098501
1063,AMERIGAS PARTNERS LP,US232787918,0.0,140,2885322.0,4141712.0,8800.0,4253060.0,New York Stock Exchange (NYSE),Industrial company,6.628701509562156,6.460194287169289,3.9444826721501687,6.6171798963055295
1071,ORCHIDS PAPER PRODUCTS COMPANY,US232956944,8.41,2,168446.0,251379.0,352.0,324726.0,NYSE MKT,Industrial company,5.511517062892925,5.226460702473249,2.546542663478131,5.400328994252661
1072,EXELON CORPORATION,US232990190,19.19,1,29447000.0,95384000.0,29762.0,30461490.0,New York Stock Exchange (NYSE),Industrial company,7.483751142695087,7.469041056345158,4.473662112350274,7.979475530946477
1074,"NUTRISYSTEM, INC.",US233012204,20.52,1,462609.0,129893.0,451.0,797660.0,NASDAQ National Market,Industrial company,5.901817814171278,5.665214077661396,2.6541765418779604,5.113585747352573
1075,"BANCORP, INC., THE",US233016517,15.33,1,202998.0,4765823.0,762.0,256889.0,NASDAQ National Market,Bank,5.40974550815276,5.307491759128767,2.8819549713396007,6.678137908855856
1076,AUXILIUM PHARMACEUTICALS INC.,US233016883,0.0,101,350000.0,1201176.0,750.0,1860754.0,NASDAQ National Market,Industrial company,6.2696889612530855,5.544068044350276,2.8750612633917,6.079606646227831
1077,ENERSYS,US233058564,19.11,1,2505512.0,2163047.0,9500.0,2589149.0,New York Stock Exchange (NYSE),Industrial company,6.413157043874737,6.398896487110945,3.9777236052888476,6.335065956156099
1078,AMERISOURCEBERGEN CORP,US233079390,18.27,1,135961803.0,27736157.0,16500.0,15979727.0,New York Stock Exchange (NYSE),Industrial company,7.2035693554907185,8.13341691516197,4.217483944213907,7.443046286971122
1079,"NEXSTAR BROADCASTING GROUP, INC.",US233083125,14.43,1,896377.0,1835134.0,4422.0,1628991.0,NASDAQ National Market,Industrial company,6.211918684884854,5.952490704510466,3.6456187382426952,6.263667781577661
1080,SUNOCO LOGISTICS PARTNERS L.P.,US233096839,0.14,44,10486000.0,15489000.0,1225.0,7972932.0,New York Stock Exchange (NYSE),Industrial company,6.901618060073452,7.020609853377705,3.0881360887005513,7.1900233797668855
1085,WEIS MARKETS INC,US240755415,6.12,4,2876748.0,1235959.0,19000.0,1361599.0,New York Stock Exchange (NYSE),Industrial company,6.134049223781464,6.458901819831651,4.278753600952829,6.0920040643053115
1087,ALCOA INC,US250317820,17.900000000000006,1,22534000.0,36528000.0,60000.0,12296254.0,New York Stock Exchange (NYSE),Industrial company,7.089772825674111,7.352838289981073,4.778151250383644,7.56262589414616
1089,EQT CORPORATION,US250464690,21.62,1,2339762.0,13976172.0,1914.0,12637440.0,New York Stock Exchange (NYSE),Industrial company,7.101659106661905,6.369171683331725,3.281941933440825,7.145388236722387
1091,CALGON CARBON CORPORATION,US250530110,20.07,1,535004.0,656518.0,1090.0,745670.0,New York Stock Exchange (NYSE),Industrial company,5.872546670787388,5.7283570290706365,3.037426497940624,5.8172466378032714
1092,MATTHEWS INTERNATIONAL CORP,US250644320,19.26,1,1426068.0,2163018.0,10300.0,1808516.0,NASDAQ National Market,Industrial company,6.257322355332072,6.154140234716872,4.012837224705172,6.335060133525151
1093,MSA SAFETY INCORPORATED,US250668780,15.98,1,1130783.0,1422863.0,4600.0,1860047.0,New York Stock Exchange (NYSE),Industrial company,6.269523918187144,6.053379270756914,3.662757831681574,6.153163086164172
1094,PPG INDUSTRIES INC,US250730780,16.47,1,15330000.0,17076000.0,46600.0,28894486.0,New York Stock Exchange (NYSE),Industrial company,7.460814973266871,7.185542154854375,4.66838591669,7.232386146131909
1095,MUELLER INDUSTRIES INC,US250790410,19.06,1,2100002.0,1338801.0,4104.0,1778926.0,New York Stock Exchange (NYSE),Industrial company,6.250157882620132,6.3222197083475145,3.61320735210376,6.126716028076477
1096,KENNAMETAL INC,US250900168,15.97,1,2647195.0,2849529.0,12718.0,1942837.0,New York Stock Exchange (NYSE),Industrial company,6.288436365720711,6.42278593386075,4.104418820647595,6.454773081199615
1097,MARATHON OIL CORPORATION,US250996816,19.99,1,5741000.0,32311000.0,2611.0,10934662.0,New York Stock Exchange (NYSE),Industrial company,7.038805363157507,6.758987546867619,3.4168068718229443,7.509350399297783
1098,AMPCO-PITTSBURGH CORP.,US251117717,4.92,8,238480.0,506156.0,1027.0,179217.0,New York Stock Exchange (NYSE),Industrial company,5.253379203183339,5.3774519630245745,3.0115704435972783,5.704284389364812
1099,MINERALS TECHNOLOGIES INC,US251190717,18.71,1,1797600.0,2980000.0,3868.0,2021719.0,New York Stock Exchange (NYSE),Industrial company,6.305720792585346,6.254693059411072,3.587486465410964,6.474216264076255
1100,II-VI INC,US251214948,16.240000000000002,1,741961.0,1058164.0,8490.0,1231312.0,NASDAQ National Market,Industrial company,6.090368111997007,5.870381077880197,3.928907690243953,6.024552982231665
1102,FNB CORPORATION,US251255406,19.28,1,655995.0,17557662.0,2747.0,2809274.0,New York Stock Exchange (NYSE),Bank,6.448594099787101,5.816900529191689,3.438858659420562,7.244466684229517
1103,L.B. FOSTER COMPANY,US251324733,11.7,1,624523.0,566660.0,1406.0,116458.0,NASDAQ National Market,Industrial company,5.066169327447928,5.795548437248422,3.147985320683805,5.75332255728171
1105,"AMERISERV FINANCIAL, INC",US251424278,4.85,2,49471.0,1148922.0,318.0,58958.0,NASDAQ National Market,Bank,4.770542742766599,4.694350689221923,2.5024271199844326,6.06029054555561
1106,FIRST COMMONWEALTH FINANCIAL CORP,US251428528,20.54,1,350000.0,,1500.0,833415.0,New York Stock Exchange (NYSE),Bank,5.920861312726256,5.544068044350276,3.1760912590556813,
1107,S & T BANCORP INC,US251434426,19.72,1,350000.0,,1500.0,904988.0,NASDAQ National Market,Bank,5.9566428205661595,5.544068044350276,3.1760912590556813,
1108,PNC FINANCIAL SERVICES GROUP INC,US251435979,15.37,1,15225000.0,358493000.0,49148.0,45058973.0,New York Stock Exchange (NYSE),Bank,7.653781288907656,7.182557301304913,4.691505849601796,8.554480679972986
1109,CNB FINANCIAL CORPORATION,US251450605,7.920000000000001,1,89506.0,2285177.0,439.0,257512.0,NASDAQ National Market,Bank,5.410797471871784,4.951852149053914,2.6424645202421213,6.358919844294799
1111,WESTINGHOUSE AIR BRAKE TECHNOLOGIES CORP,US251615902,18.56,1,3307998.0,3296846.0,13000.0,7016518.0,New York Stock Exchange (NYSE),Industrial company,6.846121643675733,6.519565238308192,4.113943352306837,6.518098661152178
1112,"STERLING CONSTRUCTION COMPANY, INC.",US251655321,5.43,2,623595.0,266165.0,1565.0,126714.0,NASDAQ National Market,Industrial company,5.102824600572889,5.7949026243469595,3.194514341882467,5.425150946306864
1114,"PDF SOLUTIONS, INC.",US251701361,9.52,1,97977.0,191769.0,390.0,451055.0,NASDAQ National Market,Industrial company,5.654229501390483,4.991124137473932,2.591064607026499,5.2827784035799175
1116,"WESCO INTERNATIONAL, INC.",US251723342,11.64,4,7518487.0,4587425.0,9300.0,2440567.0,New York Stock Exchange (NYSE),Industrial company,6.387490734684971,6.8761304531365965,3.9684829485539352,6.66156897701984
1117,UNIVERSAL STAINLESS & ALLOY PRODUCTS INC,US251724540,0.32,21,180660.0,297302.0,634.0,86357.0,NASDAQ National Market,Industrial company,4.936297546746072,5.256862005896403,2.8020892578817325,5.473197830785974
1118,ALLEGHENY TECHNOLOGIES INC,US251792394,17.58,1,3719600.0,5751700.0,9200.0,1330963.0,New York Stock Exchange (NYSE),Industrial company,6.124165982507597,6.5704962390396675,3.963787827345555,6.759796225820178
1119,"ROCKWELL AUTOMATION, INC.",US251797617,16.73,1,6307900.0,6404700.0,22500.0,15177006.0,New York Stock Exchange (NYSE),Industrial company,7.181186105820025,6.799884799781717,4.352182518111363,6.8064987919423885
1121,"FREIGHTCAR AMERICA, INC.",US251837219,13.13,1,772854.0,406904.0,1662.0,178505.0,NASDAQ National Market,Industrial company,5.2516503853893735,5.888097459011346,3.220631019448092,5.609491959131705
